STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,HPCP,Measurement Flag,Quality Flag
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120509 23:00,0.25, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120510 00:00,0.25, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120510 01:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120514 06:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120514 07:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120514 08:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120514 09:00,0.76, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120514 10:00,0.25, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120514 11:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120514 12:00,0.25, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120514 13:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120514 14:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120514 16:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120514 17:00,0.51, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120514 18:00,0.76, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120514 19:00,0.25, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120514 20:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120514 21:00,0.51, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120514 22:00,0.51, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120514 23:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120515 01:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120515 03:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120515 04:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120515 05:00,0.25, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120515 06:00,6.60, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120515 07:00,2.54, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120515 08:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120515 13:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120515 14:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120515 15:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120515 19:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120515 20:00,0.25, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120515 21:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120515 22:00,0.25, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120515 23:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120520 20:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120520 22:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120520 23:00,0.25, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120521 00:00,0.76, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120521 01:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120521 02:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120521 04:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120521 05:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120521 06:00,3.56, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120521 07:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120521 08:00,0.76, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120521 09:00,0.51, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120521 10:00,0.51, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120521 11:00,0.25, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120521 12:00,0.51, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120521 13:00,2.03, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120521 14:00,0.51, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120521 15:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120521 16:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120521 17:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120521 18:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120521 19:00,5.08, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120521 20:00,0.25, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120521 21:00,0.25, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120522 04:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120522 06:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120522 07:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120523 13:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120523 14:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120523 19:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120524 21:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120524 22:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120525 05:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120525 06:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120525 07:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120527 21:00,5.84, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120527 22:00,0.25, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120529 20:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120529 21:00,1.78, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120529 22:00,1.02, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120529 23:00,0.25, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120530 00:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120530 01:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120530 02:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120530 03:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120530 05:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120530 06:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120530 07:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120601 01:00,0.00,g, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120601 17:00,16.00, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120601 18:00,2.29, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120601 19:00,6.60, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120601 20:00,4.83, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120601 21:00,0.25, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120601 22:00,7.11, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120601 23:00,2.29, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120602 00:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120603 21:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120603 23:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120604 00:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120604 02:00,0.25, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120604 22:00,1.27, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120605 01:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120607 13:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120607 14:00,0.76, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120607 15:00,0.25, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120607 20:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120612 05:00,2.03, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120612 06:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120612 07:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120612 08:00,1.27, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120612 10:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120612 11:00,0.51, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120612 12:00,0.51, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120612 13:00,1.27, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120612 14:00,1.27, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120612 15:00,0.51, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120612 16:00,0.76, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120612 17:00,0.25, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120612 18:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120618 09:00,0.25, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120618 10:00,0.51, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120618 11:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120618 12:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120618 13:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120622 19:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120622 20:00,0.25, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120622 21:00,0.76, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120623 01:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120623 02:00,2.79, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120624 22:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120624 23:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120625 02:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120625 11:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120629 23:00,11.94, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120630 00:00,1.02, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120630 01:00,0.25, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120630 02:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120630 16:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120701 01:00,0.00,g, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120702 01:00,1.02, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120702 03:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120702 04:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120702 05:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120703 20:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120709 01:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120709 02:00,0.76, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120709 03:00,1.78, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120709 04:00,0.76, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120709 05:00,1.78, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120709 06:00,1.27, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120709 07:00,0.25, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120709 08:00,1.52, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120709 09:00,0.25, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120709 10:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120713 07:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120714 05:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120714 06:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120714 07:00,2.29, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120714 08:00,4.32, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120715 04:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120715 05:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120715 18:00,0.25, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120715 19:00,1.27, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120716 01:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120716 02:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120718 17:00,0.51, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120718 18:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120719 17:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120719 19:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120719 22:00,13.72, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120719 23:00,7.87, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120720 00:00,0.25, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120720 01:00,4.57, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120720 02:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120720 12:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120720 13:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120720 14:00,0.51, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120720 15:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120720 16:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120720 18:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120720 19:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120720 20:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120720 21:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120720 22:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120720 23:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120721 00:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120721 01:00,0.76, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120721 02:00,5.08, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120721 03:00,3.56, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120721 04:00,0.51, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120721 05:00,0.00,T, 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120721 06:00,0.51, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120721 07:00,1.27, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120721 08:00,1.52, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120721 09:00,2.03, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120721 10:00,0.76, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120721 11:00,3.05, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120721 12:00,5.59, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120721 13:00,4.32, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120721 14:00,0.25, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120721 15:00,0.25, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120721 16:00,1.02, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120721 17:00,0.51, , 
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,47.5,39.1733,-76.684,20120721 18:00,0.00,T, 
